source_path,source_sha256,line,function,marker,text
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,166,<file-scope>,ioctl_entry,".compat_ioctl = vpu_compat_ioctl,"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,168,<file-scope>,ioctl_entry,.unlocked_ioctl = vpu_ioctl
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,728,<file-scope>,ioctl_entry,"return flip->f_op->unlocked_ioctl(flip, cmd, (unsigned long)compat_ptr(arg));"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,749,<file-scope>,user_copy,"ret = copy_from_user(&power, (void *) arg, sizeof(struct vpu_power));"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,773,<file-scope>,user_copy,"ret |= copy_from_user(req->algo_id, u_req->algo_id,"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,806,<file-scope>,user_copy,"} else if (copy_from_user(req->buffers, u_req->buffers,"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,827,<file-scope>,user_copy,"if (copy_from_user(req->buf_ion_infos, u_req->buf_ion_infos,"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,898,<file-scope>,user_copy,"ret = copy_from_user(name, u_algo->name, sizeof(vpu_name_t));"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,911,<file-scope>,user_copy,"ret |= copy_to_user(u_algo->ports, algo->ports,"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,923,<file-scope>,user_copy,"ret |= copy_to_user(u_algo->sett_descs, algo->sett_descs,"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,930,<file-scope>,user_copy,"ret |= copy_to_user(u_algo->info_descs, algo->info_descs,"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,942,<file-scope>,user_copy,"ret = copy_to_user((void *) (u_info_ptr), (void *) algo->info_ptr, algo->info_length);"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,954,<file-scope>,user_copy,"ret = copy_from_user(&regs, (void *) arg, sizeof(struct vpu_reg_values));"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,988,<file-scope>,user_copy,"ret = copy_from_user(name, u_algo->name, sizeof(vpu_name_t));"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,1004,<file-scope>,user_copy,"ret = copy_to_user(u_algo->id, algo_id,"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,1016,<file-scope>,user_copy,"ret = copy_from_user(&status, (void *) arg, sizeof(struct vpu_status));"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,1041,<file-scope>,user_copy,"ret |= copy_from_user(dev_debug_info->callername,"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,1073,<file-scope>,user_copy,"ret = copy_from_user(&dev_fd, (void *) arg, sizeof(int));"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,1109,<file-scope>,ioctl_entry,"LOG_WRN(""ioctl: no such command!\n"");"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,1191,<file-scope>,device_registration,"ret = alloc_chrdev_region(&vpu_devt, 0, 1, VPU_DEV_NAME);"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,1210,<file-scope>,device_registration,"ret = cdev_add(vpu_chardev, vpu_devt, 1);"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,1355,<file-scope>,device_registration,"vpu_class = class_create(THIS_MODULE, ""vpudrv"");"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,1362,<file-scope>,device_registration,"dev = device_create(vpu_class, NULL, vpu_devt, NULL, VPU_DEV_NAME);"
drivers/misc/mediatek/vpu/2.0/vpu_drv.c,3b816958c3225a11e74911150342a1c6a49d23aebccbe8488295908566475052,1463,<file-scope>,device_registration,if (platform_driver_register(&vpu_driver)) {
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,83,<file-scope>,ioctl_entry,* Provide 4 essential ioctl commands:
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,88,<file-scope>,ioctl_entry,"* ioctl(fd, VPU_IOCTL_GET_ALGO_INFO, algo);"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,101,<file-scope>,ioctl_entry,"* ioctl(fd, VPU_IOCTL_ENQ_REQUEST, req);"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,106,<file-scope>,ioctl_entry,"* ioctl(fd, VPU_IOCTL_DEQUE_REQUEST, req);"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,110,<file-scope>,ioctl_entry,"* ioctl(fd, VPU_IOCTL_FLUSH_REQUEST, 0);"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,117,<file-scope>,ioctl_entry,"* ioctl(fd, VPU_IOCTL_SET_POWER, power);"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,355,<file-scope>,ioctl_entry,"#define VPU_IOCTL_SET_POWER _IOW(VPU_MAGICNO, 0, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,356,<file-scope>,ioctl_entry,"#define VPU_IOCTL_ENQUE_REQUEST _IOW(VPU_MAGICNO, 1, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,357,<file-scope>,ioctl_entry,"#define VPU_IOCTL_DEQUE_REQUEST _IOWR(VPU_MAGICNO, 2, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,358,<file-scope>,ioctl_entry,"#define VPU_IOCTL_FLUSH_REQUEST _IOW(VPU_MAGICNO, 3, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,359,<file-scope>,ioctl_entry,"#define VPU_IOCTL_GET_ALGO_INFO _IOWR(VPU_MAGICNO, 4, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,360,<file-scope>,ioctl_entry,"#define VPU_IOCTL_LOCK _IOW(VPU_MAGICNO, 5, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,361,<file-scope>,ioctl_entry,"#define VPU_IOCTL_UNLOCK _IOW(VPU_MAGICNO, 6, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,362,<file-scope>,ioctl_entry,"#define VPU_IOCTL_LOAD_ALG_TO_POOL _IOW(VPU_MAGICNO, 7, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,363,<file-scope>,ioctl_entry,"#define VPU_IOCTL_REG_WRITE _IOW(VPU_MAGICNO, 8, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,364,<file-scope>,ioctl_entry,"#define VPU_IOCTL_REG_READ _IOWR(VPU_MAGICNO, 9, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,365,<file-scope>,ioctl_entry,"#define VPU_IOCTL_GET_CORE_STATUS _IOWR(VPU_MAGICNO, 10, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,366,<file-scope>,ioctl_entry,"#define VPU_IOCTL_OPEN_DEV_NOTICE _IOWR(VPU_MAGICNO, 11, int)"
drivers/misc/mediatek/vpu/2.0/vpu_drv.h,0b23bd0ed98c4d3717ecac270449e4f850c4f9e47f070c6f419bcfa96b0a7e1f,367,<file-scope>,ioctl_entry,"#define VPU_IOCTL_CLOSE_DEV_NOTICE _IOWR(VPU_MAGICNO, 12, int)"
drivers/misc/mediatek/vpu/mt8183/vpu_hw.c,783219b2028d0bd0553b68f30e76bf7668371e8d4c982173f068afb922937cb0,3044,<file-scope>,secure_world,struct arm_smccc_res res;
drivers/misc/mediatek/vpu/mt8183/vpu_hw.c,783219b2028d0bd0553b68f30e76bf7668371e8d4c982173f068afb922937cb0,3067,<file-scope>,secure_world,"arm_smccc_smc(MTK_SIP_APUSYS_CONTROL,"
drivers/misc/mediatek/xhci/usb-iddig.c,609faf868cd90bd54591a9bf5081d50501c847dac66c83074f6dba0d4d7eacbf,414,<file-scope>,proc_sysfs_debugfs_registration,"retval = sysfs_create_group(&pdev->dev.kobj, &otg_attr_group);"
drivers/misc/mediatek/xhci/usb-iddig.c,609faf868cd90bd54591a9bf5081d50501c847dac66c83074f6dba0d4d7eacbf,416,<file-scope>,property_or_boot_state,"dev_err(&pdev->dev, ""Cannot register USB bus sysfs attributes: %d\n"","
drivers/misc/mediatek/xhci/usb-iddig.c,609faf868cd90bd54591a9bf5081d50501c847dac66c83074f6dba0d4d7eacbf,515,<file-scope>,device_registration,return platform_driver_register(&otg_iddig_driver);
drivers/misc/mediatek/xhci/xhci-mtk-driver.c,937247fa3bff7aa8b2d8eaf406f8e63d0a735e6085767dc60f42d904f6a77a95,594,<file-scope>,device_registration,platform_driver_register(&boost_manager_driver);
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,778,<file-scope>,proc_sysfs_debugfs_registration,"device_create_file(&(pdev->dev), &dev_attr_stop_detection);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,778,<file-scope>,device_registration,"device_create_file(&(pdev->dev), &dev_attr_stop_detection);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,779,<file-scope>,proc_sysfs_debugfs_registration,"device_create_file(&(pdev->dev), &dev_attr_ctrl_mode);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,779,<file-scope>,device_registration,"device_create_file(&(pdev->dev), &dev_attr_ctrl_mode);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,780,<file-scope>,proc_sysfs_debugfs_registration,"device_create_file(&(pdev->dev), &dev_attr_threshold_l);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,780,<file-scope>,device_registration,"device_create_file(&(pdev->dev), &dev_attr_threshold_l);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,781,<file-scope>,proc_sysfs_debugfs_registration,"device_create_file(&(pdev->dev), &dev_attr_threshold_h);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,781,<file-scope>,device_registration,"device_create_file(&(pdev->dev), &dev_attr_threshold_h);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,782,<file-scope>,proc_sysfs_debugfs_registration,"device_create_file(&(pdev->dev), &dev_attr_sleep_interval);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,782,<file-scope>,device_registration,"device_create_file(&(pdev->dev), &dev_attr_sleep_interval);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,783,<file-scope>,proc_sysfs_debugfs_registration,"device_create_file(&(pdev->dev), &dev_attr_adc1_1);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,783,<file-scope>,device_registration,"device_create_file(&(pdev->dev), &dev_attr_adc1_1);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,784,<file-scope>,proc_sysfs_debugfs_registration,"device_create_file(&(pdev->dev), &dev_attr_adc2_1);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,784,<file-scope>,device_registration,"device_create_file(&(pdev->dev), &dev_attr_adc2_1);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,785,<file-scope>,proc_sysfs_debugfs_registration,"device_create_file(&(pdev->dev), &dev_attr_adc1_2);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,785,<file-scope>,device_registration,"device_create_file(&(pdev->dev), &dev_attr_adc1_2);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,786,<file-scope>,proc_sysfs_debugfs_registration,"device_create_file(&(pdev->dev), &dev_attr_adc2_2);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,786,<file-scope>,device_registration,"device_create_file(&(pdev->dev), &dev_attr_adc2_2);"
drivers/staging/amazon/amzn_ld.c,4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,896,<file-scope>,device_registration,return platform_driver_register(&ld_driver);
drivers/staging/amazon/dspframework/src/adf_debug.c,5831c6e7920f76e8bea94179cf4b0812ceee8b37a59e0a6b420928d2a24331ca,82,<file-scope>,user_copy,"if (copy_from_user(buf, userbuf, count)) {"
drivers/staging/amazon/dspframework/src/adf_debug.c,5831c6e7920f76e8bea94179cf4b0812ceee8b37a59e0a6b420928d2a24331ca,179,<file-scope>,user_copy,"if (copy_from_user(buf, userbuf, count)) {"
drivers/staging/amazon/dspframework/src/adf_debug.c,5831c6e7920f76e8bea94179cf4b0812ceee8b37a59e0a6b420928d2a24331ca,245,<file-scope>,proc_sysfs_debugfs_registration,"adfDebugDir = debugfs_create_dir(""adf_dbg_fs"", NULL);"
drivers/staging/amazon/dspframework/src/adf_debug.c,5831c6e7920f76e8bea94179cf4b0812ceee8b37a59e0a6b420928d2a24331ca,252,<file-scope>,proc_sysfs_debugfs_registration,"adfDebugFile = debugfs_create_file(debugFileName,"
drivers/staging/amazon/dspframework/src/adf_debug.c,5831c6e7920f76e8bea94179cf4b0812ceee8b37a59e0a6b420928d2a24331ca,261,<file-scope>,proc_sysfs_debugfs_registration,"adfDebugFile = debugfs_create_file(debugFileName,"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,157,<file-scope>,ioctl_entry,"#define COMPAT_ION_IOC_ALLOC _IOWR(ION_IOC_MAGIC, 0, \"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,159,<file-scope>,ioctl_entry,"#define COMPAT_ION_IOC_FREE _IOWR(ION_IOC_MAGIC, 1, \"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,161,<file-scope>,ioctl_entry,"#define COMPAT_ION_IOC_CUSTOM _IOWR(ION_IOC_MAGIC, 6, \"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,679,<file-scope>,ioctl_entry,if (!filp->f_op || !filp->f_op->unlocked_ioctl) {
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,680,<file-scope>,ioctl_entry,"IONMSG(""compat_ion_ioctl file has no f_op or no f_op->unlocked_ioctl.\n"");"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,703,<file-scope>,ioctl_entry,"ret = filp->f_op->unlocked_ioctl(filp, ION_IOC_ALLOC,"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,706,<file-scope>,ioctl_entry,"IONMSG(""COMPAT_ION_IOC_ALLOC unlocked_ioctl fail! ret = %ld.\n"", ret);"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,733,<file-scope>,ioctl_entry,"ret = filp->f_op->unlocked_ioctl(filp, ION_IOC_FREE,"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,736,<file-scope>,ioctl_entry,"IONMSG(""COMPAT_ION_IOC_FREE unlocked_ioctl fail! ret = %ld.\n"", ret);"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,758,<file-scope>,ioctl_entry,"ret = filp->f_op->unlocked_ioctl(filp, ION_IOC_CUSTOM,"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,761,<file-scope>,ioctl_entry,"IONMSG(""COMPAT_ION_IOC_CUSTOM unlocked_ioctl fail! ret = %ld.\n"", ret);"
drivers/staging/android/ion/compat_ion.c,c37b5dafeba2fd0be9791c30160ac8754bebb99632094b194fb5929de187e344,772,<file-scope>,ioctl_entry,"return filp->f_op->unlocked_ioctl(filp, cmd,"
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,989,<file-scope>,proc_sysfs_debugfs_registration,"client->debug_root = debugfs_create_file(client->display_name, 0664,"
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1465,<file-scope>,ioctl_entry,/* fix up the cases where the ioctl direction bits are incorrect */
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1502,<file-scope>,user_copy,"if (copy_from_user(&data, (void __user *)arg, _IOC_SIZE(cmd))) {"
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1590,<file-scope>,ioctl_entry,"IONMSG(""ION_IOC_CUSTOM dev has no custom ioctl!.\n"");"
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1602,<file-scope>,user_copy,"if (copy_to_user((void __user *)arg, &data, _IOC_SIZE(cmd))) {"
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1657,<file-scope>,ioctl_entry,".unlocked_ioctl = ion_ioctl,"
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1658,<file-scope>,ioctl_entry,".compat_ioctl = compat_ion_ioctl,"
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1861,<file-scope>,proc_sysfs_debugfs_registration,"debug_file = debugfs_create_file(heap->name, 0664,"
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1878,<file-scope>,proc_sysfs_debugfs_registration,debug_file = debugfs_create_file(
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1892,<file-scope>,proc_sysfs_debugfs_registration,debug_file = debugfs_create_file(
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1924,<file-scope>,device_registration,ret = misc_register(&idev->dev);
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1931,<file-scope>,proc_sysfs_debugfs_registration,"idev->debug_root = debugfs_create_dir(""ion"", NULL);"
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1936,<file-scope>,proc_sysfs_debugfs_registration,"idev->heaps_debug_root = debugfs_create_dir(""heaps"", idev->debug_root);"
drivers/staging/android/ion/ion.c,abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,1941,<file-scope>,proc_sysfs_debugfs_registration,"idev->clients_debug_root = debugfs_create_dir(""clients"","
drivers/staging/android/ion/ion_priv.h,20ca7178e6158b7165d2002581994d56e1734b1051253a428cfc182cd72b7d29,293,<file-scope>,ioctl_entry,* @custom_ioctl: arch specific ioctl function if applicable
drivers/staging/android/ion/mtk/ion_drv.c,eb7fbf99acbc492d99d60c98fc62a67fe7350160c6e91dc033781d5bcd986411,428,<file-scope>,user_copy,"copy_from_user(&param, (void __user *)arg,"
drivers/staging/android/ion/mtk/ion_drv.c,eb7fbf99acbc492d99d60c98fc62a67fe7350160c6e91dc033781d5bcd986411,492,<file-scope>,user_copy,"ret_copy = copy_to_user((void __user *)arg, &param, sizeof(struct ion_sys_data));"
drivers/staging/android/ion/mtk/ion_drv.c,eb7fbf99acbc492d99d60c98fc62a67fe7350160c6e91dc033781d5bcd986411,732,<file-scope>,proc_sysfs_debugfs_registration,"/* debugfs_create_file(""ion_profile"", 0644, g_ion_device->debug_root, NULL, */"
drivers/staging/android/ion/mtk/ion_drv.c,eb7fbf99acbc492d99d60c98fc62a67fe7350160c6e91dc033781d5bcd986411,734,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""clients_summary"", 0644, g_ion_device->clients_debug_root, NULL,"
drivers/staging/android/ion/mtk/ion_drv.c,eb7fbf99acbc492d99d60c98fc62a67fe7350160c6e91dc033781d5bcd986411,736,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_symlink(""ion_mm_heap"", g_ion_device->debug_root, ""./heaps/ion_mm_heap"");"
drivers/staging/android/ion/mtk/ion_drv.c,eb7fbf99acbc492d99d60c98fc62a67fe7350160c6e91dc033781d5bcd986411,856,<file-scope>,device_registration,if (platform_driver_register(&ion_driver)) {
drivers/staging/android/ion/mtk/ion_history.c,73b6fe1cdbdbc3b1e9bab0853232c18772ac4fc565061df59196881df037a5f9,296,<file-scope>,proc_sysfs_debugfs_registration,"history_record->debug_file = debugfs_create_file(name, 0644, debugfs_parent,"
drivers/staging/android/ion/mtk/ion_history.c,73b6fe1cdbdbc3b1e9bab0853232c18772ac4fc565061df59196881df037a5f9,670,<file-scope>,proc_sysfs_debugfs_registration,"debugfs_create_file(""string_hash"", 0644, g_ion_device->debug_root, NULL,"
drivers/staging/android/ion/mtk/ion_mm_heap.c,4b1e6b5dbeaaf0802f5d1a6e2c819a3dec5ded61eafac473a397b5e7b9f2f3a9,941,<file-scope>,user_copy,"ret_copy = copy_from_user(&param, (void __user *)arg,"
drivers/staging/android/ion/mtk/ion_mm_heap.c,4b1e6b5dbeaaf0802f5d1a6e2c819a3dec5ded61eafac473a397b5e7b9f2f3a9,1124,<file-scope>,user_copy,"copy_to_user((void __user *)arg, &param,"
drivers/staging/android/ion/mtk/ion_sec_heap.c,8677ce92352629ea97cca11b66f66aac2c24b83228fb84ac72d116592e7fd08a,42,<file-scope>,secure_world,"#include ""tz_cross/trustzone.h"""
drivers/staging/android/ion/mtk/ion_sec_heap.c,8677ce92352629ea97cca11b66f66aac2c24b83228fb84ac72d116592e7fd08a,43,<file-scope>,secure_world,"#include ""tz_cross/ta_mem.h"""
drivers/staging/android/ion/mtk/ion_sec_heap.c,8677ce92352629ea97cca11b66f66aac2c24b83228fb84ac72d116592e7fd08a,44,<file-scope>,secure_world,"#include ""trustzone/kree/system.h"""
