key,ps7330,ps7331,changed,focus
CONFIG_CPU_FREQ_STAT,y,y,false,false
CONFIG_CPU_FREQ_STAT_DETAILS,y,y,false,false
CONFIG_CPU_FREQ_TIMES,y,y,false,false
CONFIG_CPU_IDLE,y,y,false,false
CONFIG_CPU_IDLE_GOV_LADDER,not set,not set,false,false
CONFIG_CPU_IDLE_GOV_MENU,y,y,false,false
CONFIG_CPU_IDLE_GOV_MTK,y,y,false,false
CONFIG_CPU_IDLE_GOV_MTK_MENU,y,y,false,false
CONFIG_CPU_IDLE_MULTIPLE_DRIVERS,y,y,false,false
CONFIG_CPU_PM,y,y,false,false
CONFIG_CPU_RMAP,y,y,false,false
CONFIG_CPU_THERMAL,not set,not set,false,false
CONFIG_CRAMFS,not set,not set,false,false
CONFIG_CRC16,y,y,false,false
CONFIG_CRC32,y,y,false,false
CONFIG_CRC32_BIT,not set,not set,false,false
CONFIG_CRC32_SARWATE,not set,not set,false,false
CONFIG_CRC32_SELFTEST,not set,not set,false,false
CONFIG_CRC32_SLICEBY4,not set,not set,false,false
CONFIG_CRC32_SLICEBY8,y,y,false,false
CONFIG_CRC7,not set,not set,false,false
CONFIG_CRC8,not set,not set,false,false
CONFIG_CRC_CCITT,y,y,false,false
CONFIG_CRC_ITU_T,not set,not set,false,false
CONFIG_CRC_T10DIF,not set,not set,false,false
CONFIG_CROSS_COMPILE,"""aarch64-linux-android-""","""aarch64-linux-android-""",false,false
CONFIG_CROSS_MEMORY_ATTACH,y,y,false,false
CONFIG_CRYPTO,y,y,false,false
CONFIG_CRYPTO_842,not set,not set,false,false
CONFIG_CRYPTO_ABLK_HELPER,y,y,false,false
CONFIG_CRYPTO_AEAD,y,y,false,false
CONFIG_CRYPTO_AEAD2,y,y,false,false
CONFIG_CRYPTO_AES,y,y,false,false
CONFIG_CRYPTO_AES_ARM64_CE,y,y,false,false
CONFIG_CRYPTO_AES_ARM64_CE_BLK,y,y,false,false
CONFIG_CRYPTO_AES_ARM64_CE_CCM,not set,not set,false,false
CONFIG_CRYPTO_AES_ARM64_NEON_BLK,not set,not set,false,false
CONFIG_CRYPTO_AKCIPHER,y,y,false,false
CONFIG_CRYPTO_AKCIPHER2,y,y,false,false
CONFIG_CRYPTO_ALGAPI,y,y,false,false
CONFIG_CRYPTO_ALGAPI2,y,y,false,false
CONFIG_CRYPTO_ANSI_CPRNG,not set,not set,false,false
CONFIG_CRYPTO_ANUBIS,not set,not set,false,false
CONFIG_CRYPTO_ARC4,y,y,false,false
CONFIG_CRYPTO_AUTHENC,y,y,false,false
CONFIG_CRYPTO_BLKCIPHER,y,y,false,false
CONFIG_CRYPTO_BLKCIPHER2,y,y,false,false
CONFIG_CRYPTO_BLOWFISH,not set,not set,false,false
CONFIG_CRYPTO_CAMELLIA,not set,not set,false,false
CONFIG_CRYPTO_CAST5,not set,not set,false,false
CONFIG_CRYPTO_CAST6,not set,not set,false,false
CONFIG_CRYPTO_CBC,y,y,false,false
CONFIG_CRYPTO_CCM,not set,not set,false,false
CONFIG_CRYPTO_CHACHA20,not set,not set,false,false
CONFIG_CRYPTO_CHACHA20POLY1305,not set,not set,false,false
CONFIG_CRYPTO_CMAC,y,y,false,false
CONFIG_CRYPTO_CRC32,not set,not set,false,false
CONFIG_CRYPTO_CRC32C,y,y,false,false
CONFIG_CRYPTO_CRC32_ARM64,not set,not set,false,false
CONFIG_CRYPTO_CRCT10DIF,not set,not set,false,false
CONFIG_CRYPTO_CRYPTD,y,y,false,false
CONFIG_CRYPTO_CTR,y,y,false,false
CONFIG_CRYPTO_CTS,y,y,false,false
CONFIG_CRYPTO_DEFLATE,y,y,false,false
CONFIG_CRYPTO_DES,y,y,false,false
CONFIG_CRYPTO_DEV_DX_CC63P,not set,not set,false,false
CONFIG_CRYPTO_DRBG,y,y,false,false
CONFIG_CRYPTO_DRBG_CTR,not set,not set,false,false
CONFIG_CRYPTO_DRBG_HASH,not set,not set,false,false
CONFIG_CRYPTO_DRBG_HMAC,y,y,false,false
CONFIG_CRYPTO_DRBG_MENU,y,y,false,false
CONFIG_CRYPTO_ECB,y,y,false,false
CONFIG_CRYPTO_ECHAINIV,y,y,false,false
CONFIG_CRYPTO_FCRYPT,not set,not set,false,false
CONFIG_CRYPTO_GCM,y,y,false,false
CONFIG_CRYPTO_GF128MUL,y,y,false,false
CONFIG_CRYPTO_GHASH,y,y,false,false
CONFIG_CRYPTO_GHASH_ARM64_CE,not set,not set,false,false
CONFIG_CRYPTO_HASH,y,y,false,false
CONFIG_CRYPTO_HASH2,y,y,false,false
CONFIG_CRYPTO_HASH_INFO,y,y,false,false
CONFIG_CRYPTO_HEH,y,y,false,false
CONFIG_CRYPTO_HMAC,y,y,false,false
CONFIG_CRYPTO_HW,not set,not set,false,false
CONFIG_CRYPTO_JITTERENTROPY,y,y,false,false
CONFIG_CRYPTO_KEYWRAP,not set,not set,false,false
CONFIG_CRYPTO_KHAZAD,not set,not set,false,false
CONFIG_CRYPTO_LRW,not set,not set,false,false
CONFIG_CRYPTO_LZ4,not set,not set,false,false
CONFIG_CRYPTO_LZ4HC,not set,not set,false,false
CONFIG_CRYPTO_LZ4K,not set,not set,false,false
CONFIG_CRYPTO_LZO,y,y,false,false
CONFIG_CRYPTO_MANAGER,y,y,false,false
CONFIG_CRYPTO_MANAGER2,y,y,false,false
CONFIG_CRYPTO_MANAGER_DISABLE_TESTS,y,y,false,false
CONFIG_CRYPTO_MCRYPTD,not set,not set,false,false
CONFIG_CRYPTO_MD4,not set,not set,false,false
CONFIG_CRYPTO_MD5,y,y,false,false
CONFIG_CRYPTO_MICHAEL_MIC,not set,not set,false,false
CONFIG_CRYPTO_NULL,y,y,false,false
CONFIG_CRYPTO_NULL2,y,y,false,false
CONFIG_CRYPTO_PCBC,not set,not set,false,false
CONFIG_CRYPTO_PCOMP2,y,y,false,false
CONFIG_CRYPTO_PCRYPT,not set,not set,false,false
CONFIG_CRYPTO_POLY1305,not set,not set,false,false
CONFIG_CRYPTO_POLY_HASH_ARM64_CE,y,y,false,false
CONFIG_CRYPTO_RMD128,not set,not set,false,false
CONFIG_CRYPTO_RMD160,not set,not set,false,false
CONFIG_CRYPTO_RMD256,not set,not set,false,false
CONFIG_CRYPTO_RMD320,not set,not set,false,false
CONFIG_CRYPTO_RNG,y,y,false,false
CONFIG_CRYPTO_RNG2,y,y,false,false
CONFIG_CRYPTO_RNG_DEFAULT,y,y,false,false
CONFIG_CRYPTO_RSA,not set,not set,false,false
CONFIG_CRYPTO_SALSA20,not set,not set,false,false
CONFIG_CRYPTO_SEED,not set,not set,false,false
CONFIG_CRYPTO_SEQIV,y,y,false,false
CONFIG_CRYPTO_SERPENT,not set,not set,false,false
CONFIG_CRYPTO_SHA1,y,y,false,false
CONFIG_CRYPTO_SHA1_ARM64_CE,not set,not set,false,false
CONFIG_CRYPTO_SHA256,y,y,false,false
CONFIG_CRYPTO_SHA2_ARM64_CE,y,y,false,false
CONFIG_CRYPTO_SHA512,y,y,false,false
CONFIG_CRYPTO_SPECK,not set,not set,false,false
CONFIG_CRYPTO_SPECK_NEON,not set,not set,false,false
CONFIG_CRYPTO_TEA,not set,not set,false,false
CONFIG_CRYPTO_TEST,not set,not set,false,false
CONFIG_CRYPTO_TGR192,not set,not set,false,false
CONFIG_CRYPTO_TWOFISH,y,y,false,false
CONFIG_CRYPTO_TWOFISH_COMMON,y,y,false,false
CONFIG_CRYPTO_USER,not set,not set,false,false
CONFIG_CRYPTO_USER_API_AEAD,not set,not set,false,false
CONFIG_CRYPTO_USER_API_HASH,not set,not set,false,false
CONFIG_CRYPTO_USER_API_RNG,not set,not set,false,false
CONFIG_CRYPTO_USER_API_SKCIPHER,not set,not set,false,false
CONFIG_CRYPTO_VMAC,not set,not set,false,false
CONFIG_CRYPTO_WORKQUEUE,y,y,false,false
CONFIG_CRYPTO_WP512,not set,not set,false,false
CONFIG_CRYPTO_XCBC,y,y,false,false
CONFIG_CRYPTO_XTS,y,y,false,false
CONFIG_CRYPTO_ZLIB,not set,not set,false,false
CONFIG_CUSE,not set,not set,false,false
CONFIG_CUSTOM_BATTERY_CYCLE_AGING_DATA,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_ACCELEROMETER,y,y,false,false
CONFIG_CUSTOM_KERNEL_ACCELGYRO,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_ACTIVITY_SENSOR,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_ALSPS,y,y,false,false
CONFIG_CUSTOM_KERNEL_BAROMETER,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_BIOMETRIC_SENSOR,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_CAM_CAL_DRV,"""BRCB032GWZ_3 GT24c32a cat24c16""","""BRCB032GWZ_3 GT24c32a cat24c16""",false,false
CONFIG_CUSTOM_KERNEL_GMRV_SENSOR,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_GRAVITY_SENSOR,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_GRV_SENSOR,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_GYROSCOPE,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_HDMI,"""ITE66121""","""ITE66121""",false,false
CONFIG_CUSTOM_KERNEL_IMGSENSOR,"""hi556_mipi_raw gc5035_mipi_raw ov02b_mipi_raw gc02m1tr_mipi_raw hi556sec_mipi_raw gc5035sec_mipi_raw ov02bsec_mipi_raw gc02m1trsec_mipi_raw""","""hi556_mipi_raw gc5035_mipi_raw ov02b_mipi_raw gc02m1tr_mipi_raw hi556sec_mipi_raw gc5035sec_mipi_raw ov02bsec_mipi_raw gc02m1trsec_mipi_raw""",false,false
CONFIG_CUSTOM_KERNEL_LCM,"""ft8201ab_wuxga_dsi_vdo ft8201_wuxga_dsi_vdo nt36523_wuxga_dsi_vdo hx83102_wuxga_dsi_vdo ""","""ft8201ab_wuxga_dsi_vdo ft8201_wuxga_dsi_vdo nt36523_wuxga_dsi_vdo hx83102_wuxga_dsi_vdo """,false,false
CONFIG_CUSTOM_KERNEL_LINEARACCEL_SENSOR,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_MAGNETOMETER,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_ORIENTATION,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_RV_SENSOR,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_SENSORHUB,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_SENSOR_FUSION,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_SIGNIFICANT_MOTION,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_SITUATION,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_STEP_COUNTER,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_UNCALI_ACC_SENSOR,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_UNCALI_GYRO_SENSOR,not set,not set,false,false
CONFIG_CUSTOM_KERNEL_UNCALI_MAG_SENSOR,not set,not set,false,false
CONFIG_CUSTOM_LCM_X,"""0""","""0""",false,false
CONFIG_CUSTOM_LCM_Y,"""0""","""0""",false,false
CONFIG_CXL_BASE,not set,not set,false,false
CONFIG_CXL_EEH,not set,not set,false,false
CONFIG_CXL_KERNEL_API,not set,not set,false,false
CONFIG_D60802_SUPPORT,not set,not set,false,false
CONFIG_DAVICOM_PHY,not set,not set,false,false
CONFIG_DCACHE_WORD_ACCESS,y,y,false,false
CONFIG_DCB,not set,not set,false,false
CONFIG_DDR,not set,not set,false,false
CONFIG_DEBUG_ALIGN_RODATA,not set,not set,false,false
CONFIG_DEBUG_ATOMIC_SLEEP,not set,not set,false,false
CONFIG_DEBUG_BLOCK_EXT_DEVT,not set,not set,false,false
CONFIG_DEBUG_BUGVERBOSE,not set,not set,false,false
CONFIG_DEBUG_CREDENTIALS,not set,not set,false,false
CONFIG_DEBUG_DEVRES,not set,not set,false,false
CONFIG_DEBUG_DRIVER,not set,not set,false,false
CONFIG_DEBUG_FORCE_WEAK_PER_CPU,not set,not set,false,false
CONFIG_DEBUG_FS,y,y,false,false
CONFIG_DEBUG_GPIO,not set,not set,false,false
CONFIG_DEBUG_INFO,not set,not set,false,true
CONFIG_DEBUG_KERNEL,y,y,false,false
CONFIG_DEBUG_KMEMLEAK,not set,not set,false,false
CONFIG_DEBUG_KOBJECT,not set,not set,false,false
CONFIG_DEBUG_LIST,not set,not set,false,false
CONFIG_DEBUG_LOCKING_API_SELFTESTS,not set,not set,false,false
CONFIG_DEBUG_LOCK_ALLOC,not set,not set,false,false
CONFIG_DEBUG_MEMORY_INIT,not set,not set,false,false
CONFIG_DEBUG_MUTEXES,not set,not set,false,false
CONFIG_DEBUG_NOTIFIERS,not set,not set,false,false
CONFIG_DEBUG_OBJECTS,not set,not set,false,false
CONFIG_DEBUG_PAGEALLOC,not set,not set,false,false
CONFIG_DEBUG_PERF_USE_VMALLOC,not set,not set,false,false
CONFIG_DEBUG_PER_CPU_MAPS,not set,not set,false,false
CONFIG_DEBUG_PINCTRL,not set,not set,false,false
CONFIG_DEBUG_PI_LIST,not set,not set,false,false
CONFIG_DEBUG_PREEMPT,not set,not set,false,false
CONFIG_DEBUG_RODATA,y,y,false,false
CONFIG_DEBUG_RT_MUTEXES,not set,not set,false,false
CONFIG_DEBUG_SECTION_MISMATCH,not set,not set,false,false
CONFIG_DEBUG_SET_MODULE_RONX,y,y,false,false
CONFIG_DEBUG_SG,not set,not set,false,false
CONFIG_DEBUG_SHIRQ,not set,not set,false,false
CONFIG_DEBUG_SPINLOCK,not set,not set,false,false
CONFIG_DEBUG_STACK_USAGE,not set,not set,false,false
CONFIG_DEBUG_TIMEKEEPING,not set,not set,false,false
CONFIG_DEBUG_VM,not set,not set,false,false
CONFIG_DEBUG_WW_MUTEX_SLOWPATH,not set,not set,false,false
CONFIG_DECNET,not set,not set,false,false
CONFIG_DECOMPRESS_BZIP2,y,y,false,false
CONFIG_DECOMPRESS_GZIP,y,y,false,false
CONFIG_DECOMPRESS_LZ4,y,y,false,false
CONFIG_DECOMPRESS_LZMA,y,y,false,false
CONFIG_DECOMPRESS_LZO,y,y,false,false
CONFIG_DECOMPRESS_XZ,y,y,false,false
CONFIG_DEFAULT_CFQ,y,y,false,false
CONFIG_DEFAULT_DEADLINE,not set,not set,false,false
CONFIG_DEFAULT_HOSTNAME,"""(none)""","""(none)""",false,false
CONFIG_DEFAULT_IOSCHED,"""cfq""","""cfq""",false,false
CONFIG_DEFAULT_MMAP_MIN_ADDR,4096,4096,false,false
CONFIG_DEFAULT_NOOP,not set,not set,false,false
CONFIG_DEFAULT_SECURITY,"""selinux""","""selinux""",false,false
CONFIG_DEFAULT_SECURITY_DAC,not set,not set,false,false
CONFIG_DEFAULT_SECURITY_SELINUX,y,y,false,false
CONFIG_DEFAULT_TCP_CONG,"""cubic""","""cubic""",false,false
CONFIG_DEFCONFIG_LIST,"""/lib/modules/$UNAME_RELEASE/.config""","""/lib/modules/$UNAME_RELEASE/.config""",false,false
CONFIG_DETECT_HUNG_TASK,not set,not set,false,false
CONFIG_DEVFREQ_GOV_PERFORMANCE,not set,not set,false,false
CONFIG_DEVFREQ_GOV_POWERSAVE,not set,not set,false,false
CONFIG_DEVFREQ_GOV_SIMPLE_ONDEMAND,not set,not set,false,false
CONFIG_DEVFREQ_GOV_USERSPACE,not set,not set,false,false
CONFIG_DEVKMEM,not set,not set,false,false
CONFIG_DEVMEM,not set,not set,false,false
CONFIG_DEVPTS_MULTIPLE_INSTANCES,not set,not set,false,false
CONFIG_DEVTMPFS,not set,not set,false,false
CONFIG_DGAP,not set,not set,false,false
CONFIG_DHT11,not set,not set,false,false
CONFIG_DIS_CHECK_BATTERY,not set,not set,false,false
CONFIG_DLM,not set,not set,false,false
CONFIG_DMADEVICES,y,y,false,false
CONFIG_DMADEVICES_DEBUG,not set,not set,false,false
CONFIG_DMATEST,not set,not set,false,false
CONFIG_DMAUSER_PAGES,not set,not set,false,false
CONFIG_DMA_API_DEBUG,not set,not set,false,false
CONFIG_DMA_ENGINE,y,y,false,false
CONFIG_DMA_MTK_UART,y,y,false,false
CONFIG_DMA_OF,y,y,false,false
CONFIG_DMA_SHARED_BUFFER,y,y,false,false
CONFIG_DMA_VIRTUAL_CHANNELS,y,y,false,false
CONFIG_DM_ANDROID_VERITY,y,y,false,false
CONFIG_DM_ANDROID_VERITY_AT_MOST_ONCE_DEFAULT_ENABLED,not set,not set,false,false
CONFIG_DM_BUFIO,y,y,false,false
CONFIG_DM_CACHE,not set,not set,false,false
CONFIG_DM_CRYPT,y,y,false,false
CONFIG_DM_DEBUG,not set,not set,false,false
CONFIG_DM_DELAY,not set,not set,false,false
CONFIG_DM_ERA,not set,not set,false,false
CONFIG_DM_FLAKEY,not set,not set,false,false
CONFIG_DM_LOG_WRITES,not set,not set,false,false
CONFIG_DM_MIRROR,not set,not set,false,false
CONFIG_DM_MQ_DEFAULT,not set,not set,false,false
CONFIG_DM_MULTIPATH,not set,not set,false,false
CONFIG_DM_RAID,not set,not set,false,false
CONFIG_DM_SNAPSHOT,not set,not set,false,false
CONFIG_DM_SWITCH,not set,not set,false,false
CONFIG_DM_THIN_PROVISIONING,not set,not set,false,false
CONFIG_DM_UEVENT,y,y,false,false
CONFIG_DM_VERITY,y,y,false,false
CONFIG_DM_VERITY_AVB,not set,not set,false,false
CONFIG_DM_VERITY_FEC,y,y,false,false
CONFIG_DM_VERITY_HASH_PREFETCH_MIN_SIZE,128,128,false,false
CONFIG_DM_VERITY_HASH_PREFETCH_MIN_SIZE_128,y,y,false,false
CONFIG_DM_ZERO,not set,not set,false,false
CONFIG_DNOTIFY,y,y,false,false
CONFIG_DNS_RESOLVER,not set,not set,false,false
CONFIG_DP83848_PHY,not set,not set,false,false
CONFIG_DP83867_PHY,not set,not set,false,false
CONFIG_DQL,y,y,false,false
CONFIG_DRAGONRISE_FF,not set,not set,false,false
CONFIG_DRM,not set,not set,false,false
CONFIG_DS1682,not set,not set,false,false
CONFIG_DST_CACHE,y,y,false,false
CONFIG_DTC,y,y,false,false
CONFIG_DUAL_ROLE_USB_INTF,y,y,false,false
CONFIG_DUMMY,not set,not set,false,false
CONFIG_DUMMY_IRQ,not set,not set,false,false
CONFIG_DW_DMAC,not set,not set,false,false
CONFIG_DW_WATCHDOG,not set,not set,false,false
CONFIG_DYNAMIC_DEBUG,y,y,false,false
CONFIG_E60802_SUPPORT,not set,not set,false,false
CONFIG_ECHO,not set,not set,false,false
CONFIG_ECRYPT_FS,not set,not set,false,false
CONFIG_EDAC,not set,not set,false,false
CONFIG_EDAC_SUPPORT,y,y,false,false
CONFIG_EEPROM_93CX6,not set,not set,false,false
CONFIG_EEPROM_93XX46,not set,not set,false,false
CONFIG_EEPROM_AT24,not set,not set,false,false
CONFIG_EEPROM_AT25,not set,not set,false,false
CONFIG_EEPROM_LEGACY,not set,not set,false,false
CONFIG_EEPROM_MAX6875,not set,not set,false,false
CONFIG_EFI,not set,not set,false,false
CONFIG_EFI_PARTITION,y,y,false,false
CONFIG_EFS_FS,not set,not set,false,false
CONFIG_ELF_CORE,y,y,false,false
CONFIG_EMBEDDED,y,y,false,false
CONFIG_EM_TIMER_STI,not set,not set,false,false
CONFIG_ENABLE_BATTERY_OVERHEAT_SHUTDOWN,not set,not set,false,false
CONFIG_ENABLE_DEFAULT_TRACERS,y,y,false,false
CONFIG_ENABLE_MUST_CHECK,y,y,false,false
CONFIG_ENABLE_WARN_DEPRECATED,y,y,false,false
CONFIG_ENCLOSURE_SERVICES,not set,not set,false,false
CONFIG_ENCRYPTED_KEYS,y,y,false,false
CONFIG_EPOLL,y,y,false,false
CONFIG_EQUALIZER,not set,not set,false,false
CONFIG_ETHERNET,not set,not set,false,false
CONFIG_EVENTFD,y,y,false,false
CONFIG_EVENT_TRACING,y,y,false,false
CONFIG_EVM,not set,not set,false,false
CONFIG_EXPERT,y,y,false,false
CONFIG_EXT2_FS,not set,not set,false,false
CONFIG_EXT3_FS,not set,not set,false,false
CONFIG_EXT4_DEBUG,not set,not set,false,false
CONFIG_EXT4_ENCRYPTION,y,y,false,false
CONFIG_EXT4_FS,y,y,false,false
CONFIG_EXT4_FS_ENCRYPTION,y,y,false,false
CONFIG_EXT4_FS_POSIX_ACL,not set,not set,false,false
CONFIG_EXT4_FS_SECURITY,y,y,false,false
CONFIG_EXT4_USE_FOR_EXT2,y,y,false,false
CONFIG_EXTCON,not set,not set,false,false
CONFIG_EXTRA_FIRMWARE,"""""","""""",false,false
CONFIG_EXTREME_LOW_RAM,not set,not set,false,false
CONFIG_EZX_PCAP,not set,not set,false,false
CONFIG_F2FS_FS,not set,not set,false,false
CONFIG_FADE_IN_OUT_FEATURE_FOR_CABC,y,y,false,false
CONFIG_FAILSLAB,not set,not set,false,false
CONFIG_FAIL_FUTEX,not set,not set,false,false
CONFIG_FAIL_IO_TIMEOUT,not set,not set,false,false
CONFIG_FAIL_MAKE_REQUEST,not set,not set,false,false
CONFIG_FAIL_MMC_REQUEST,not set,not set,false,false
CONFIG_FAIL_PAGE_ALLOC,not set,not set,false,false
CONFIG_FAIR_GROUP_SCHED,y,y,false,false
CONFIG_FANOTIFY,not set,not set,false,false
CONFIG_FAST_CIRQ_CLONE_FLUSH,y,y,false,false
CONFIG_FAT_DEFAULT_CODEPAGE,437,437,false,false
CONFIG_FAT_DEFAULT_IOCHARSET,"""iso8859-1""","""iso8859-1""",false,false
CONFIG_FAT_FS,y,y,false,false
CONFIG_FAULT_INJECTION,y,y,false,false
CONFIG_FAULT_INJECTION_DEBUG_FS,not set,not set,false,false
CONFIG_FB,y,y,false,false
CONFIG_FB_ARMCLCD,not set,not set,false,false
CONFIG_FB_AUO_K190X,not set,not set,false,false
CONFIG_FB_BACKLIGHT,not set,not set,false,false
CONFIG_FB_BOOT_VESA_SUPPORT,not set,not set,false,false
CONFIG_FB_BROADSHEET,not set,not set,false,false
CONFIG_FB_CFB_COPYAREA,y,y,false,false
CONFIG_FB_CFB_FILLRECT,y,y,false,false
CONFIG_FB_CFB_IMAGEBLIT,y,y,false,false
CONFIG_FB_CFB_REV_PIXELS_IN_BYTE,not set,not set,false,false
CONFIG_FB_CMDLINE,y,y,false,false
CONFIG_FB_DDC,not set,not set,false,false
CONFIG_FB_FOREIGN_ENDIAN,not set,not set,false,false
CONFIG_FB_IBM_GXT4500,not set,not set,false,false
CONFIG_FB_MACMODES,not set,not set,false,false
CONFIG_FB_METRONOME,not set,not set,false,false
CONFIG_FB_MODE_HELPERS,y,y,false,false
CONFIG_FB_OPENCORES,not set,not set,false,false
CONFIG_FB_S1D13XXX,not set,not set,false,false
CONFIG_FB_SIMPLE,not set,not set,false,false
CONFIG_FB_SMSCUFX,not set,not set,false,false
CONFIG_FB_SSD1307,not set,not set,false,false
CONFIG_FB_SVGALIB,not set,not set,false,false
CONFIG_FB_SYS_COPYAREA,not set,not set,false,false
CONFIG_FB_SYS_FILLRECT,not set,not set,false,false
CONFIG_FB_SYS_FOPS,not set,not set,false,false
CONFIG_FB_SYS_IMAGEBLIT,not set,not set,false,false
CONFIG_FB_TFT,not set,not set,false,false
CONFIG_FB_TILEBLITTING,y,y,false,false
CONFIG_FB_UDL,not set,not set,false,false
CONFIG_FB_VIRTUAL,not set,not set,false,false
CONFIG_FENCE_TRACE,not set,not set,false,false
CONFIG_FHANDLE,not set,not set,false,false
CONFIG_FIB_RULES,y,y,false,false
CONFIG_FILE_LOCKING,y,y,false,false
CONFIG_FIQ_DEBUGGER,not set,not set,false,false
CONFIG_FIQ_WATCHDOG,not set,not set,false,false
CONFIG_FIRMWARE_EDID,not set,not set,false,false
CONFIG_FIRMWARE_IN_KERNEL,y,y,false,false
CONFIG_FIRMWARE_MEMMAP,not set,not set,false,false
CONFIG_FIXED_PHY,not set,not set,false,false
CONFIG_FIX_EARLYCON_MEM,y,y,false,false
CONFIG_FMC,not set,not set,false,false
CONFIG_FONT_8x16,y,y,false,false
CONFIG_FONT_AUTOSELECT,y,y,false,false
CONFIG_FONT_SUPPORT,y,y,false,false
CONFIG_FORCE_MAX_ZONEORDER,11,11,false,false
CONFIG_FOUR_KEY_HEADSET,not set,not set,false,false
CONFIG_FPGA,not set,not set,false,false
CONFIG_FPGA_EARLY_PORTING,not set,not set,false,false
CONFIG_FRAME_POINTER,y,y,false,false
CONFIG_FRAME_WARN,2800,2800,false,false
CONFIG_FREEZER,y,y,false,false
CONFIG_FRONTSWAP,not set,not set,false,false
CONFIG_FSCACHE,not set,not set,false,false
CONFIG_FSL_EDMA,not set,not set,false,false
CONFIG_FSL_MC_BUS,not set,not set,false,false
CONFIG_FSNOTIFY,y,y,false,false
CONFIG_FS_DAX,not set,not set,false,false
CONFIG_FS_ENCRYPTION,not set,not set,false,false
CONFIG_FS_MBCACHE,y,y,false,false
CONFIG_FS_POSIX_ACL,not set,not set,false,false
CONFIG_FTRACE,y,y,false,false
CONFIG_FTRACE_SYSCALLS,not set,not set,false,false
CONFIG_FUNCTION_TRACER,not set,not set,false,false
CONFIG_FUSB251,y,y,false,false
CONFIG_FUSE_FS,y,y,false,false
CONFIG_FUSE_IO_LOG,y,y,false,false
CONFIG_FUTEX,y,y,false,true
CONFIG_FW_LOADER,y,y,false,false
CONFIG_FW_LOADER_USER_HELPER,y,y,false,false
CONFIG_FW_LOADER_USER_HELPER_FALLBACK,y,y,false,false
CONFIG_GAMEPORT,not set,not set,false,false
CONFIG_GATOR,m,m,false,false
CONFIG_GCOV_KERNEL,not set,not set,false,false
CONFIG_GENERIC_ADC_BATTERY,not set,not set,false,false
CONFIG_GENERIC_ALLOCATOR,y,y,false,false
CONFIG_GENERIC_BUG,y,y,false,false
CONFIG_GENERIC_BUG_RELATIVE_POINTERS,y,y,false,false
CONFIG_GENERIC_CALIBRATE_DELAY,y,y,false,false
CONFIG_GENERIC_CLOCKEVENTS,y,y,false,false
CONFIG_GENERIC_CLOCKEVENTS_BROADCAST,y,y,false,false
CONFIG_GENERIC_CPU_AUTOPROBE,y,y,false,false
CONFIG_GENERIC_CPU_DEVICES,not set,not set,false,false
CONFIG_GENERIC_CSUM,y,y,false,false
CONFIG_GENERIC_EARLY_IOREMAP,y,y,false,false
CONFIG_GENERIC_HWEIGHT,y,y,false,false
CONFIG_GENERIC_IDLE_POLL_SETUP,y,y,false,false
CONFIG_GENERIC_IO,y,y,false,false
CONFIG_GENERIC_IRQ_MIGRATION,y,y,false,false
CONFIG_GENERIC_IRQ_PROBE,y,y,false,false
CONFIG_GENERIC_IRQ_SHOW,y,y,false,false
CONFIG_GENERIC_IRQ_SHOW_LEVEL,y,y,false,false
CONFIG_GENERIC_NET_UTILS,y,y,false,false
CONFIG_GENERIC_PCI_IOMAP,y,y,false,false
CONFIG_GENERIC_PHY,not set,not set,false,false
CONFIG_GENERIC_PINCONF,y,y,false,false
CONFIG_GENERIC_SCHED_CLOCK,y,y,false,false
CONFIG_GENERIC_SMP_IDLE_THREAD,y,y,false,false
CONFIG_GENERIC_STRNCPY_FROM_USER,y,y,false,false
CONFIG_GENERIC_STRNLEN_USER,y,y,false,false
CONFIG_GENERIC_TIME_VSYSCALL,y,y,false,false
CONFIG_GFS2_FS,not set,not set,false,false
CONFIG_GOLDFISH,not set,not set,false,false
CONFIG_GP2AP020A00F,not set,not set,false,false
CONFIG_GPIOLIB,y,y,false,false
CONFIG_GPIO_74X164,not set,not set,false,false
CONFIG_GPIO_74XX_MMIO,not set,not set,false,false
CONFIG_GPIO_ADNP,not set,not set,false,false
CONFIG_GPIO_ADP5588,not set,not set,false,false
CONFIG_GPIO_ALTERA,not set,not set,false,false
CONFIG_GPIO_DEVRES,y,y,false,false
CONFIG_GPIO_DWAPB,not set,not set,false,false
