source_scope,source_path,source_sha256,kconfig,registration_or_fops,user_copy,local_gate,control_channel,secure_or_trusted_marker,uevent_or_netlink_marker,framework_sink,launcher_sink,runtime_reachability,evidence_class,representative_locations
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/dummy.c,0ec02996652d4ff5c6ef4c52690976c4524a3f1e9ad94354a3c50c8f28c8fb16,drivers/misc/mediatek/sensors-1.0/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/accel.c,f7db4602bf5e2fd269e7dfa508587878335b3199b4db04118a8c7141eac524f5,drivers/misc/mediatek/sensors-1.0/accelerometer/Kconfig,"proc_sysfs_debugfs_registration,device_registration",0,not-observed,uevent-or-netlink-marker,no,yes,none-observed,none-observed,not-derived-from-source,source-surface-only,device_registration:586:<file-scope>; proc_sysfs_debugfs_registration:712:<file-scope>; uevent_or_netlink:719:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/accel_factory.c,b00912925e4b053f7d80e25ee01b40a70e2eccd6f6eb3db6ea7d398ff32601c1,drivers/misc/mediatek/sensors-1.0/accelerometer/Kconfig,"ioctl_entry,device_registration",7,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:45:<file-scope>; user_copy:47:<file-scope>; user_copy:56:<file-scope>; user_copy:81:<file-scope>; user_copy:97:<file-scope>; user_copy:105:<file-scope>; user_copy:149:<file-scope>; ioctl_entry:175:<file-scope>; ioctl_entry:176:<file-scope>; ioctl_entry:186:<file-scope>; ioctl_entry:192:<file-scope>; ioctl_entry:205:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/bma2xx/bma2x2.c,04b4dfda5ff5426f3675f863b0bdb58fda7c6f0e9e1c082cb917a39a87484f4a,drivers/misc/mediatek/sensors-1.0/accelerometer/bma2xx/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/bma2xx/bma2x2.h,f4192aae49741071f53914eeb0f78305cbdfcc86fe41560eefbb6b939fde197d,drivers/misc/mediatek/sensors-1.0/accelerometer/bma2xx/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:14:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/da228/da228.c,c8917014a444e9aaede9dffbb40172bf8b0e9404cac6f1ad7463bbeac3a41978,drivers/misc/mediatek/sensors-1.0/accelerometer/da228/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/da228/da228.h,d67aaab2fab3d9559074406da8121ae154aa819b03cbdc92a9c3fb776226d2c9,drivers/misc/mediatek/sensors-1.0/accelerometer/da228/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/inc/accel.h,545fa54479b0954d6516e7013ac268f401f7704aec7d8cdc75038543c2bb4423,drivers/misc/mediatek/sensors-1.0/accelerometer/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:33:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/inc/accel_factory.h,63e233139a8d79a14ba4ce2dde63881e8e47ccf14dbe6c860ef5182040d0e535,drivers/misc/mediatek/sensors-1.0/accelerometer/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/inc/cust_acc.h,6dba2fba2790169f5cdab5c3355492cb13c533b43668f49f028cce08f143da3c,drivers/misc/mediatek/sensors-1.0/accelerometer/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/stk8baxx/stk8baxx.c,4a748b4b7de673ae87f08af88845e0d81363f22bfcd44b0e7e5407a0992ba31e,drivers/misc/mediatek/sensors-1.0/accelerometer/stk8baxx/Kconfig,"ioctl_entry,device_registration",9,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:2574:<file-scope>; user_copy:2576:<file-scope>; user_copy:2598:<file-scope>; user_copy:2625:<file-scope>; user_copy:2645:<file-scope>; user_copy:2665:<file-scope>; user_copy:2692:<file-scope>; user_copy:2707:<file-scope>; user_copy:2740:<file-scope>; ioctl_entry:2779:<file-scope>; ioctl_entry:2793:<file-scope>; ioctl_entry:2808:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelerometer/stk8baxx/stk8baxx.h,e65aa2e56b63a9d9c5d3f9dfec821fff8d7fb4ee4d2eb6470acef58ea7e016c3,drivers/misc/mediatek/sensors-1.0/accelerometer/stk8baxx/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/accelgyro/inc/cust_accelgyro.h,53bfeaab71e6898a1356dc78e1840eb6a8ca168a77c616eefa7c0e0c7aa9ba56,drivers/misc/mediatek/sensors-1.0/accelgyro/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/aal_control.c,67476f428fa188bc63a2dba950ede7a61f69b1548cf225c02ff6e9b4ca6f868a,drivers/misc/mediatek/sensors-1.0/alsps/Kconfig,"ioctl_entry,device_registration",2,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:49:<file-scope>; user_copy:72:<file-scope>; ioctl_entry:102:<file-scope>; ioctl_entry:104:<file-scope>; device_registration:120:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/alsps.c,3e10c3125558dbf5b340ed2d625546389d25fabc58d06dbef9b784baab8fa1ad,drivers/misc/mediatek/sensors-1.0/alsps/Kconfig,"proc_sysfs_debugfs_registration,device_registration",0,not-observed,uevent-or-netlink-marker,no,yes,none-observed,none-observed,not-derived-from-source,source-surface-only,device_registration:927:<file-scope>; proc_sysfs_debugfs_registration:1153:<file-scope>; uevent_or_netlink:1159:<file-scope>; proc_sysfs_debugfs_registration:1192:<file-scope>; uevent_or_netlink:1198:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/alsps_factory.c,b7139cd89970a88473f09d9aceb3e9b53030b74269a9fceb2a883e1a17c46a92,drivers/misc/mediatek/sensors-1.0/alsps/Kconfig,"ioctl_entry,device_registration",13,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:44:<file-scope>; user_copy:46:<file-scope>; user_copy:55:<file-scope>; user_copy:76:<file-scope>; user_copy:84:<file-scope>; user_copy:105:<file-scope>; user_copy:131:<file-scope>; user_copy:149:<file-scope>; user_copy:163:<file-scope>; user_copy:167:<file-scope>; user_copy:181:<file-scope>; user_copy:205:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/inc/aal_control.h,e28639d8ca0adbcc27f8556026085f184bc8f3adbc5e72877183459af8b694cf,drivers/misc/mediatek/sensors-1.0/alsps/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/inc/alsps.h,a33f20b229683e3d78528278d36d2ab96fb65a28f3a516cd9cb79c44c81d029b,drivers/misc/mediatek/sensors-1.0/alsps/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/inc/alsps_factory.h,a2e40d4659c2902b4fc3098b2917eac5ae0292e3635c73424c7cf0c04ec96df4,drivers/misc/mediatek/sensors-1.0/alsps/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/inc/cust_alsps.h,f40e0b6c5c4370322b14f10ba037e8798ad4518a9aefbfa9224d702ff65f630e,drivers/misc/mediatek/sensors-1.0/alsps/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/ltrx130a_dual/ltrx130a.h,b943ac20f45b62bd16658f7feef8f258b75284f6dda3d549e1e03b417a4f24f1,drivers/misc/mediatek/sensors-1.0/alsps/ltrx130a_dual/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:18:<file-scope>; ioctl_entry:67:<file-scope>; ioctl_entry:72:<file-scope>; ioctl_entry:73:<file-scope>; ioctl_entry:74:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/ltrx130a_dual/ltrx130a_dual.c,5b0e8b14f90c5a4d1ed5bad5c153292a8cfd086075bab12167167514ac685a1c,drivers/misc/mediatek/sensors-1.0/alsps/ltrx130a_dual/Kconfig,"ioctl_entry,device_registration",4,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,property_or_boot_state:643:<file-scope>; user_copy:1492:<file-scope>; user_copy:1509:<file-scope>; user_copy:1521:<file-scope>; user_copy:1533:<file-scope>; ioctl_entry:1553:<file-scope>; device_registration:1961:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/stk3x1x_dual/stk3x1x.h,3c9430cfa02d882c662aefd1c40d49e768e3fa1a02af2bbdc22b88ed3c0da279,drivers/misc/mediatek/sensors-1.0/alsps/stk3x1x_dual/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:17:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/alsps/stk3x1x_dual/stk3x1x_dual.c,d83b589ac579077d16f0ec1510eab29392dafd9d40817e8545bc9f155b0404a2,drivers/misc/mediatek/sensors-1.0/alsps/stk3x1x_dual/Kconfig,"ioctl_entry,device_registration",4,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,property_or_boot_state:1103:<file-scope>; user_copy:1976:<file-scope>; user_copy:2014:<file-scope>; user_copy:2028:<file-scope>; user_copy:2055:<file-scope>; ioctl_entry:2074:<file-scope>; device_registration:2476:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/barometer/inc/cust_baro.h,03784a5a79220bdd4cd55a40fd53658145fecab2e9db945f3b82a26b64845221,drivers/misc/mediatek/sensors-1.0/barometer/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/gyroscope/inc/cust_gyro.h,68345af4b8ddfccdacdc388031c64f43ed175bb32704aed4ebba793bc0310498,drivers/misc/mediatek/sensors-1.0/gyroscope/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/humidity/inc/cust_hmdy.h,7dd6450b4065b5e37e4badc3c24415ce19fc3e1d0210f71235cbee1161b79a34,drivers/misc/mediatek/sensors-1.0/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/hwmsen/hwmsen_helper.c,c3c0e2f546e9df1bebf701ea05797e5325b4aa220ce3b4a705fa363cf330455a,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,property_or_boot_state:25:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/include/hwmsen_helper.h,6ccbad8ad7102a3b75f40a5fb35170b5c1ebaaeb5ecd783d8856509c1dc19f71,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/include/hwmsensor.h,32e63d8d8138556dc9933cbd684e7343aef3df472327b87e20ba79531efd85f0,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:24:<file-scope>; ioctl_entry:396:<file-scope>; ioctl_entry:399:<file-scope>; ioctl_entry:402:<file-scope>; ioctl_entry:403:<file-scope>; ioctl_entry:406:<file-scope>; ioctl_entry:407:<file-scope>; ioctl_entry:409:<file-scope>; ioctl_entry:412:<file-scope>; ioctl_entry:415:<file-scope>; ioctl_entry:418:<file-scope>; ioctl_entry:419:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/include/sensor_attr.h,525befccad4a893e2411e3b273476151233074bdc9949baf6e31e47c209210a5,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/include/sensor_event.h,e7df331a556e30dda46f8e761bf62c8e8050c02aa749eb15f96425d7fd1d4ed2,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/include/sensor_performance.h,73e77d04f1e4b164686391dea830898701f6bfc61dcff85e9f09c2f6275361e8,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/include/sensors_io.h,df81d43e9077f02d5f3520a5e6c0949b8a7f6d2db4bc333d8ece87c5e2f1af99,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:23:<file-scope>; ioctl_entry:80:<file-scope>; ioctl_entry:81:<file-scope>; ioctl_entry:82:<file-scope>; ioctl_entry:83:<file-scope>; ioctl_entry:84:<file-scope>; ioctl_entry:85:<file-scope>; ioctl_entry:86:<file-scope>; ioctl_entry:87:<file-scope>; ioctl_entry:88:<file-scope>; ioctl_entry:89:<file-scope>; ioctl_entry:90:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/sensor_attributes/sensor_attr.c,231a67bcf3ea6865140ad66de6cfb6b81b28feddc4c435c58c00158c2f00a589,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,device_registration,0,not-observed,trusted-execution-marker,yes,no,none-observed,none-observed,not-derived-from-source,source-surface-only,trusted_execution:49:<file-scope>; device_registration:92:<file-scope>; device_registration:127:<file-scope>; device_registration:133:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/sensor_dts/sensor_dts.c,39ca0cc8a990f4fd570302d546a7c6d919a1a5f5a053c347d881673759848cb6,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/sensor_event/sensor_event.c,80701003f43bd04e4077befaf44e9efdfa95c4b4db7e0e0b562c163b17111361,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,,1,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:136:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/hwmon/sensor_performance/sensor_performance.c,57af33b00f9116f0b6a2fe52cba51c3366387a8b08e0e6db228431c177307c17,drivers/misc/mediatek/sensors-1.0/hwmon/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sensors-1.0/magnetometer/inc/cust_mag.h,769c11fbebfc9bb91d712a7e4b6ccc550c1572282cd761ca208bfcaa627e5d6e,drivers/misc/mediatek/sensors-1.0/magnetometer/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/smi/mmdvfs_config_mt8183.h,894953e135c0aa24133b31873e7a054e18cfe7aa4b834d8287db9c75822199c1,drivers/misc/mediatek/smi/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/smi/mmdvfs_config_util.h,2ab5b39cd2e57905ef85a43b129f214c71ab4ff6f621a11feaf715bb0bc76a71,drivers/misc/mediatek/smi/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/smi/mmdvfs_internal.h,c65e8f26e43258a7e990c4a2d7c56a368f12efbee414e87186efbe6e333ce322,drivers/misc/mediatek/smi/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/smi/mmdvfs_mgr.h,b92cd26a5829a4f6cc47f1c37f05787dc0696ab216fd36c96c2a60ff112a77a1,drivers/misc/mediatek/smi/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:185:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/smi/mmdvfs_mgr_util.c,3b9e1ba152d9fc9def7a224969e5ab08e835a9540d5f2bc965d2707ced36bcf2,drivers/misc/mediatek/smi/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/smi/mmdvfs_mgr_v3.c,13c53fa3826b498c5c3857267b289419e5fe3906b86ef278215a18581eddae86,drivers/misc/mediatek/smi/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:424:<file-scope>; ioctl_entry:444:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/smi/mmdvfs_pmqos.c,98ba2870d510710d69e12310a46d3e4dafef78a55f78a98042828d99bf92ad11,drivers/misc/mediatek/smi/Kconfig,device_registration,0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,device_registration:466:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/smi/mmdvfs_pmqos.h,f579b0bfc558a275104589bd7e143978da28c9ac438dde0f9908e3bea79dd1af,drivers/misc/mediatek/smi/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/smi/mmdvfs_profile_adaptor.c,2725da45851da139d97f5fe1acd200819d1064387b5bb7a5ff17c73baeb4eb6e,drivers/misc/mediatek/smi/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/smi/mtk-smi.c,b211cfb1fc090da7ef377ef302fb4ef052e3c7902b758cb57439f3dfe949c4c7,drivers/misc/mediatek/smi/Kconfig,"ioctl_entry,device_registration",20,not-observed,uevent-or-netlink-marker,no,yes,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:30:<file-scope>; ioctl_entry:174:<file-scope>; uevent_or_netlink:840:<file-scope>; uevent_or_netlink:845:<file-scope>; ioctl_entry:1180:<file-scope>; user_copy:1185:<file-scope>; user_copy:1220:<file-scope>; user_copy:1231:<file-scope>; user_copy:1248:<file-scope>; ioctl_entry:1272:<file-scope>; ioctl_entry:1273:<file-scope>; device_registration:1279:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/smi/smi_clk.h,57f63dcaa021309c64b07a7c04a32c9e43fff2c17d39899553aeb4ef90033fcf,drivers/misc/mediatek/smi/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
